image_id,id,caption,image
475169,611212,Several pigeons eating food off of the sidewalk.,000000475169.jpg
475169,615541,A group of pigeons eating food on the sidewalk. ,000000475169.jpg
475169,612037,A group of pigeons congregate on a city sidewalk.,000000475169.jpg
475169,615559,"An object is seen here in this unique image.
",000000475169.jpg
475169,615352,A flock of pigeons eating off a city sidewalk.,000000475169.jpg
475177,791017,Two adult men playing a video game in a house,000000475177.jpg
475177,792730,a couple of people play a game of wii ,000000475177.jpg
475177,788848,Couple of people playing Nintendo Wii in room,000000475177.jpg
475177,786493,two guys standing in a living room playing a video game,000000475177.jpg
475177,789229,A couple of men playing a game with remote controllers.,000000475177.jpg
475182,448153,A person stands on a baseball field ready to throw a ball. ,000000475182.jpg
475182,446773,pitcher and first baseman during a game with lots of people,000000475182.jpg
475182,452935,Professional baseball pitcher ready to throw the ball.,000000475182.jpg
475182,449116,A man in purple jersey throwing a baseball.,000000475182.jpg
475182,447187,Baseball players playing baseball in a field in front of a crowd,000000475182.jpg
475184,504826,Two shirtless men holding their surfboards in front of them,000000475184.jpg
475184,501412,Two young men posing for a picture holding their surf boards with the ocean in the background.,000000475184.jpg
475184,506548,Two young surfers display their boards and bare chests.,000000475184.jpg
475184,503701,Two men with no shirts on hold their surfboards.,000000475184.jpg
475184,504832,"Two men are standing shirtless, holding surf boards.",000000475184.jpg
475185,132238,A close-up of a man holding a Nintendo Wii remote and nunchuck.,000000475185.jpg
475185,125482,As several people are gathered around watching a man is playing video games.,000000475185.jpg
475185,124708,A man holding video game controllers while people watch,000000475185.jpg
475185,131776,A boy plays a Wii game with surrounding onlookers.,000000475185.jpg
475185,119467,A man in a black shirt stands with a group of people with a Wii remote.,000000475185.jpg
475195,803897,An assortment of tropical fruits laid out on a blanket,000000475195.jpg
475195,803393,an assortment of tropical fruits with some large yellow flowers,000000475195.jpg
475195,803903,Many different fruits are gathered in a pile. ,000000475195.jpg
475195,806549,Several pieces of colorful tropical fruit and a couple flowers.,000000475195.jpg
475195,807242,"there is a lot of green and yellow fruit, also some flowers.",000000475195.jpg
475208,734760,A little girl standing with her mom and holding to small American flags.,000000475208.jpg
475208,730278,A little girl holding out an American flag.,000000475208.jpg
475208,733758,The child is waving a small flag as she stands near two women. ,000000475208.jpg
475208,732123,A little girl holding a flag for a picture.,000000475208.jpg
475208,735771,A number of people standing by a street waving small American flags.,000000475208.jpg
475229,242569,A man holding a snowboard while bending in the snow.,000000475229.jpg
475229,215392,A person holding a snowboard standing on a snow covered slope.,000000475229.jpg
475229,239977,A smiling person holding a snowboard standing on a snow covered hill.,000000475229.jpg
475229,232615,A male snowboarder poses with his board in the snow.,000000475229.jpg
475229,238480,A grinning man stands outside in the snow with a snowboard.,000000475229.jpg
475232,337429,"A maroon and red bus with the words ""Beacon Bus"".",000000475232.jpg
475232,338887,A red bus on street next to other busses.,000000475232.jpg
475232,337858,A large red bus on a city street.,000000475232.jpg
475232,334951,A maroon and red city bus is driving near another bus.,000000475232.jpg
475232,334927,Buses line a street of only buses with towers in the background,000000475232.jpg
475236,75397,DOUGHNUTS KEPT IN A PLATE ON A TABLE.,000000475236.jpg
475236,90244,A closeup picture of glazed doughnuts on a glass plate,000000475236.jpg
475236,77758,Several donuts are on a fluted serving dish with icing dripping off.,000000475236.jpg
475236,82795,Glazed doughnuts placed next to each other on a tray.,000000475236.jpg
475236,84166,a white plate filled up with a lot of glazed donuts,000000475236.jpg
475238,107333,A train crossing a street near train crossing lights.,000000475238.jpg
475238,132431,A black and white photo of a railroad train driving down the track,000000475238.jpg
475238,133388,Black and white train stopped at a crossing,000000475238.jpg
475238,130880,A train on the tracks at a railroad crossing.,000000475238.jpg
475238,132077,A train is driving on the train tracks. ,000000475238.jpg
475244,325413,Many boats on the water near buildings and a road.,000000475244.jpg
475244,321879,several ships in the harbor near the city and a highway with cars,000000475244.jpg
475244,323004,Sky view over looking the harbor in New Zealand.,000000475244.jpg
475244,320874,A city with water and boats along with many buildings.,000000475244.jpg
475244,322992,A group of boats making their way into a harbor past the Sydney Opera House.,000000475244.jpg
475245,558057,"A domed tower with gold finial, pillars, and a clock.",000000475245.jpg
475245,557817,The bell tower of a building with clocks on the faces.,000000475245.jpg
475245,555765,An elaborate clock tower is made of stone. ,000000475245.jpg
475245,564939,a clock on a white tower in front of a clear sky,000000475245.jpg
475245,558654,Two clocks viewable at the top of a building.,000000475245.jpg
475248,556954,a silver slab with some plates of food on it,000000475248.jpg
475248,552973,"A stainless table with a huge pot, a bowl of chopped vegetables and a plate of food. ",000000475248.jpg
475248,561565,"A bowl with spoon, plate with vegetables and meat on a table",000000475248.jpg
475248,553717,"A counter with a plate of food, a pot and a bowl of vegetables on it. ",000000475248.jpg
475248,508897,A metal counter top with a pan filled with food.,000000475248.jpg
475258,700840,a living room with a wooden drawer and floor. ,000000475258.jpg
475258,700138,A room with lamps and framed pictures along with a carpet. ,000000475258.jpg
475258,697339,this is a living room that has wood furniture,000000475258.jpg
475258,703051,a living room wall with a wooden shelf storage,000000475258.jpg
475258,703141,a room with some pictures hang on the wall,000000475258.jpg
475271,404064,A woman sitting on the floor working on a large laptop computer.,000000475271.jpg
475271,285075,A woman sitting down to use a laptop computer.,000000475271.jpg
475271,402393,a female in a blue top and a black laptop,000000475271.jpg
475271,402720,Cute girl smiling as she uses her laptop,000000475271.jpg
475271,405633,The woman is enjoying ner time at the keyboard.,000000475271.jpg
475275,798307,A zebra is standing outside and eating grass.,000000475275.jpg
475275,805879,"Excepting the lower legs and the hair tufts along the neck, a zebra is basically albino and grazing in an area of minimal ground cover, near a fence, against a backdrop of trees.  ",000000475275.jpg
475275,806446,A horse that is standing in the grass.,000000475275.jpg
475275,798631,Some type of zebra grazing in a field in a zoo type environment,000000475275.jpg
475275,808183,An animal that looks like a horse with stripes grazing on some grass.,000000475275.jpg
475277,428050,a white and black horse in its pen with green grass,000000475277.jpg
475277,429313,A close-up of a horse looking at the camera. ,000000475277.jpg
475277,429220,A white horse looking up for a photo at a fence side.,000000475277.jpg
475277,431794,A white horse standing in a grassy field.,000000475277.jpg
475277,431092,A white horse is standing by a fence,000000475277.jpg
475295,5035,Different types of doughnuts sitting on a plate half eaten. ,000000475295.jpg
475295,1534,A plate of glazed donuts and pieces of a braided glazed donut.,000000475295.jpg
475295,10933,Two different kinds of glazed donuts sitting on a white plate. ,000000475295.jpg
475295,7939,A doughnut stands on edge on a plate of doughnuts and twists. ,000000475295.jpg
475295,5404,Two glazed donuts on a plate with some partially eaten crullers.,000000475295.jpg
475301,373787,a man on a snow mobile watching a skier ,000000475301.jpg
475301,371411,Skiers doing stunts over a hill of snow.,000000475301.jpg
475301,375011,A person jumps on a snow hill on skis.,000000475301.jpg
475301,373391,A man skiing on a slope with snow ,000000475301.jpg
475301,374105,Motion capture photograph of a person doing trick on skis.,000000475301.jpg
475304,596701,Three zebras bent over to eat some brush.,000000475304.jpg
475304,587680,A group of three zebra standing on top of a  dirt field.,000000475304.jpg
475304,592660,a number of zebras on a dirt ground near one another,000000475304.jpg
475304,596389,Two zebra and a giraffe stand in a dirt plane. ,000000475304.jpg
475304,595255,A few zebras standing around in a fence with other animals. ,000000475304.jpg
475306,137709,a breakfast pastry on a blue plate on a table next to a newspaper and coffee cup.,000000475306.jpg
475306,126993,A  yellow stool with a cup and piece of dessert on it,000000475306.jpg
475306,124731,A blue plate with a piece of cake on top of it next to a cup of coffee.,000000475306.jpg
475306,145596,Coffee and strudel taste better while simultaneously reading the comics.,000000475306.jpg
475306,152019,"Comics, a beverage in a mug, and a pastry are on a yellow table.",000000475306.jpg
475309,330618,Two rows of surfboards in covers with a path between the rows.,000000475309.jpg
